article_id,title,region,written_date,manner_temperature,price,content,chat_count
439723778,애플 맥북프로 M1 13인치 8기가 기본형 (싸이클수 30도 안됨),성북구 삼선동3가,끌올1일전,43.5°C,115만원,"애플 맥북프로
Macbook Pro m1 13inch 
싸이클수 보이는대로 이지만,
안쓰겠지만 혹시나 충전해서 오를 수 있습니다
아이 초등학교 영상수업하던 맥북이구요
사용감있습니다
민감하신 분 다른 제품 알아봐주세요
(사용감이라고 하면 본체에는 없고
맥북 박스를 물티슈로 닦아서 물 얼룩이 있구요
터치패드 부분 액정필름? 그걸 딸아이가 붙이다가 부러뜨려서
필름만 부러진거예요. )
맥북은 이상없습니다
키스킨 붙여 사용했습니다
아이가 보라색 좋아해서 보라색 케이스로 샀습니다
초기화해서 드릴게요
4호선 한성대입구역부근
6호선 보문역부근
삼선동 도깨비분식카페앞",관심13|채팅7|조회758
469582535,Apple 맥북 에어 13 스페이스 그레이 • M1 • 256GB • 8GB • MAC OS,평택시 서정동,끌올1일전,37.0°C,"900,000원",작년 8월 140만 가량 구매 그래픽배우려하다 사놓고 배우지도 않고 일년간 모셔놨습니다 전원켜본게 열손가락 안에듭니다 거의 사용을 안하다 싶히해서 상태는 좋구요 구성품은 충전기랑 같이드려요 박스는 버려서 없네요,관심5|채팅0|조회133
461839271,맥북프로 16인치 2.3GHz 8코어 i9 1TB SSD,사하구 다대제1동,끌올1일전,39.3°C,142만원,"맥북프로 16인치 박스포함 풀셋
판매합니다
20년도 구매 후
사용횟수 적고 상태 좋습니다~!
베터리사이클 112
8코어 i9 1TB
16GB
사용하시기에 가성비 매우 좋은 사양입니다
구매당시 300이상 했던 고급형입니다",관심6|채팅0|조회242
437021712,맥북 프로 2019년형 15인치 CTO 판매합니다.,부천시 상동,끌올1일전,36.5°C,190만원,"2019년 7월 23일 구매한 맥북프로 15인치입니다.
CTO모델로 i9 9세대, Vega 20 / RAM 32GB / SSD 1TB 사양입니다.
직접 구매한 영수증도 보여드릴 수 있으며, 구매했을 당시 가격은 4,889,000원입니다. 
상태는 A+급 잔기스 조금 있습니다.
애플케어는 만료된 상태이며 배터리 사이클은 214입니다. 
그리고 박스에 충전기 포함해서 드립니다.
에누리 가능합니다.
더 궁금하신 사항은 연락 부탁드립니다~",관심6|채팅2|조회252
474463253,(급처) “마지막 금액인하” 맥북프로 터치바 m1 13인치 / 스그 / 8GB / 256G 애플케어,부평구 부평4동,1일전,37.3°C,"900,000원","v 스페이스 그레이컬러 
v 박스는 없고 충전기 있음 
v 배터리 사이클 104  배터리 성능91%
v 애플케어 2024년까지 유효
사용감은 많이 없고 케이스와 키보드스킨을 
시용하여 깔끔합니다
케이스와 키보드스킨 같이 드리겠습니다",관심1|채팅0|조회69
473397740,새상품/ 맥북 프로 mac pro 14형 팝니다 A2442,용산구 한강로2가,끌올1일전,36.8°C,219만원,"박스 미개봉 상태인 맥북 프로 (스페이스 그레이) 
14형 판매합니다
정가 269 만원 —> 219 만원에 판매합니다
가능하면 직거래 선호합니다
아래 링크에 선택된 스펙의 제품 입니다
 (운영 정책에 의한 URL 자동 숨김) ",관심1|채팅0|조회37
473474375,2019 맥북 프로 15인치 고급형 MV912KH/A,성남시 수정구 창곡동,끌올1일전,37.1°C,108만원,"문제없이 잘 사용하고 있습니다.
새로운 맥북을 구입하여 판매합니다.",관심2|채팅0|조회50
474462078,맥북 에어 m1 기본모델 판매합니다,성남시 수정구 태평1동,1일전,37.8°C,"830,000원","배터리 성능 97%로 얼마 사용 안했습니다!
8g  256g 기본모델입니다
잘 사용하지 않아 판매합니다!
제품 성능에는 전혀 문제 없고
전면에 스크래치(빛에 따라 조금 티남)
충전기 구부러짐 (사용에 지장 없음)
상자 조금 지저분 함 등
사진에 첨부하였으니 참고 부탁드려요
거래는 태평역 근처 선호합니다:)",관심7|채팅0|조회102
471424794,맥북 두들 접지플러그 새상품,용인시 처인구 포곡읍,끌올1일전,39.4°C,"15,000원","맥북 정품충전기는 접지가 안되어 미세전류가 흐르기에 해당 제품으로 교체하여 쓰실 분들께 적합합니다~ 선물받아 내놓습니다
아래 링크에 배송비포함 2.2만원정도 하네요! 참고바랍니다.
 (운영 정책에 의한 URL 자동 숨김) ",관심1|채팅0|조회30
471902836,맥북프로 14인치 10C / 16GPU / 32GB 램 /2TB SSD,남양주시 평내동,끌올1일전,42.7°C,300만원,"맥북프로 14인치 10C / 16GPU / 32GB 램 /2TB SSD 
박스풀셋 판매합니다.색상은 실버이고 케어플러스X입니다.
올해 5월에 사놓고 3~4번 켜놓고 봉인하다가 팝니다. 배터리 싸이클 보시면 제가 새거 받을때 2였습니다(제품 출하때 테스트 한다고 2정도 쓴다고 합니다) 제품 좌측에 약간의 2mm 찍힘이있는데 전혀 거스릴정도 아닙니다.
그외 기스는 없고 네고는 사양하겠습니다.
의미없는 공홈가는 440만원 짜리인데
중고나라나 맥쓰사 판매 하는거 보시겠지만
굉장히 낮은 가격에 판매하니 참고하세요
평내동 대주1차아파트에서 직거래입니다. 감사합니다.",관심0|채팅0|조회86
474451039,맥북프로 2015 Early(128GB)+C타입 맥세이프 충전케이블,수원시 권선구 입북동,1일전,36.7°C,"400,000원","디스플레이
* Retina 디스플레이
* 13.3형(대각선) LED 백라이트 디스플레이(IPS 기술), 수백만 색상 지원 2560 x 1600 기본 해상도(227ppi)
* 지원 가능 해상도:
    * 1680 x  ***-****-**** * 1440 x 900
    * 1024 x 640
* 300 니트 밝기
* 표준 색영역(sRGB)
* 900:1 명암비
프로세서
* 2.7GHz - 128GB 2.7GHz 듀얼 코어 Intel Core i5 프로세서(최대 3.1GHz Turbo Boost, 3MB 공유 L3 캐시)
메모리
* 8GB 1866MHz LPDDR3 온보드 메모리 
저장 용량
* 2.7GHz - 128GB 128GB PCIe 기반 flash 저장 장치
크기 및 무게
* 두께: 1.8cm
* 가로: 31.4cm
* 세로: 21.9cm
* 무게: 1.58kg
그래픽 및 비디오 지원
* Intel Iris Graphics 6100
* 듀얼 디스플레이 및 동영상 미러링: 내장 디스플레이에서 기본 최대 해상도까지, 최대 2대의 외장 디스플레이에서 최대 3840 x 2160 픽셀까지 모두 수백만 색상으로 동시 지원
* Thunderbolt 디지털 동영상 출력
    * 기본 Mini DisplayPort 출력
    * Mini DisplayPort 어댑터를 통해 DVI, VGA, 듀얼 링크 DVI, HDMI 출력 지원(어댑터 별매)
* HDMI 동영상 출력
    * 최대 60Hz에서 1080p 해상도 지원
    * 30Hz에서 3840 x 2160 해상도 지원
    * 24Hz에서 4096 x 2160 해상도 지원
카메라
* 720p FaceTime HD 카메라
연결 및 확장
* MagSafe 2 전원 포트
* Thunderbolt 2 포트 2개(최대 20Gbps)
* USB 3 포트 2개(최대 5Gbps)
* HDMI 포트
* 3.5mm 헤드폰 잭
* SDXC 카드 슬롯
* Apple Thunderbolt-FireWire 어댑터(별매)
* Apple Thunderbolt-Gigabit Ethernet 어댑터(별매)
무선 기술
* Wi-Fi 802.11ac Wi-Fi 무선 네트워크, IEEE 802.11a/b/g/n 호환
* Bluetooth Bluetooth 4.0 무선 기술
오디오
* 스테레오 스피커
* 듀얼 마이크
* 3.5mm 헤드폰 잭
    * 리모콘 및 마이크가 포함된 Apple iPhone 헤드셋 지원
    * 오디오 라인 출력 지원(디지털/아날로그)
키보드 및 트랙패드
* 주변광 센서가 있는 풀 사이즈 백라이트 키보드: 기능키 12개 및 방향키 4개(역 T자 배열)를 포함한 78키 키보드(미국)와 79키 키보드(ISO)
* 정확한 커서 제어 및 압력감지 기능을 위한 Force Touch 트랙패드: 길게 클릭, 가속장치, 압력감지를 이용한 그리기, Multi-Touch 제스처 지원
배터리 및 전원
* 무선 인터넷 최대 10시간
* iTunes 동영상 재생 최대 12시간
* 대기 시간 최대 30일
* 74.9와트시 리튬 폴리머 배터리 내장
* 60W MagSafe 2 전원 어댑터(케이블 관리 시스템 포함), MagSafe 2 전원 포트
전력 및 사용 환경
* 전압: 100V ~ 240V AC
* 주파수: 50Hz ~ 60Hz
* 작동 온도: 10°C ~ 35°C
* 보관 온도: -25°C ~ 45°C
* 상대 습도: 0% ~ 90% 미응결
* 작동 고도: 3,000m까지 테스트
* 최대 보관 고도: 4,500m
* 최대 운송 고도: 10,600m
보호필름 붙여져 있는 상태 깨끗합니다. 
사과 불빛 들어오는 마지막 모델이에요
환불/네고는 사절입니다.",관심1|채팅0|조회64
463537535,2017 맥북 프로 논터치바 13인치 팝니다,해운대구 중동,끌올1일전,44.4°C,"420,000원","캐나다에서 구매하여 지금까지 잘 사용해왔습니다
외관 상태 찍히거나 기스 눌림 하나도 없이 깨끗합니다
박스 충전기 다 가지고 있어요
배터리 사이클 79 로 아주 양호합니다
맥북 보관 케이스 함께 드릴게요
해운대 중동 오산교회 앞에서 거래 가능합니다
예약 / 네고 문의 하지마세요",관심24|채팅10|조회568
450715704,맥북프로 2017 13인치 논터치바 i5 8gb 256gb 팝니다.,서초구 서초동,끌올1일전,37.4°C,"500,000원","찍힘 흠집 없이 깔끔합니다.
사이클 수 139
주로 집에서 웹서핑, 유튜브, 넷플릭스, 문서작업용으로 사용함
평일 교대역,
주말, 휴일은 교대역, 이수역에서 직거래
그 외 지역은 협상",관심11|채팅1|조회226
473424913,"맥북프로 M1 14인치 Z15K000RP 미개봉 새제품
애플프리스비 정품입니다",서초구 반포2동,끌올1일전,58.3°C,360만원," (운영 정책에 의한 URL 자동 숨김) 
자세한 스펙은 사이트에서 확인 가능합니다
맥북프로 M1 14인치 Z15K000RP 미개봉 새제품
애플프리스비 정품입니다
출고가 440만원 새제품 판매합니다 
정말 좋은제품이며 일단 채팅 주시면 
최대한 조건 맞춰드리겠습니다
아주 저렴하게 판매하오며 직거래 위치
조정 가능하오며 시간 맞춰서 최대한 계신곳까지
안전하게 물건 확인하시고 거래하실수있게 직접 
가드릴수있으니 많은문의 연락바랍니다 
박스 비닐채 안뜯은 새제품입니다
직거래 위치는 무조건 맞춰드립니다
관심있으시면 꼭 연락바랍니다 감사합니다",관심1|채팅0|조회26
474454745,2015 13인치 맥북 풀박스 팝니다,성북구 석관동,1일전,38.9°C,"300,000원","맥북 프로 13인치 15년식 기본형 판매합니다.
구매후 사용횟수도 적습니다
풀박스구요 충전기 상태, 맥북 상태 좋습니다.
키보드 오류 없습니다
액정 불량 없습니다
배터리 좋습니다
ssd250g입니다.
램8기가
스티커 붙이는거 좋아하시는 분들 사가세요
일부러 예쁘게 꾸몄습니다
구매하시면 맥북 넣는
브랜드 모르는 파우치 같이 드립니다
애눌못해드립니다
풀박스에 이런가격 없습니다
돈 급해서 팝니다ㅠ
빨리 사가세요ㅠ
신이문 돌곶이역 직거래 합니다
궁금한거 톡 주세요",관심1|채팅2|조회69
470854001,"맥북 프로 i9  2.3 GHz 8코어 16인치 32gb 1TB
그래픽 라데온 프로 5500M",성북구 보문동6가,끌올1일전,42.7°C,165만원,"맥북 프로 i9  2.3 GHz 8코어 16인치 32gb 1TB
그래픽 라데온 프로 5500M
박스는 없고 본체, 충전케이블 이렇게 판매합니다
2019년 모델이고  3년사용하였고 오른쪽 케이스에 약간 찍힘 있고 사진 첨부합니다",관심5|채팅0|조회79
472913697,애플 맥북프로 M1 512저장 8기가 램 스페이스 그레이 완전 S급,용산구 한남동,끌올1일전,55.0°C,130만원,상세 내용은 사진 확인 부탁드리고 궁금하신거 있으시면 편하게 문의주세요,관심3|채팅1|조회83
474464038,,,,,,,
474448459,맥북 레티나 2015,양산시 물금읍,1일전,38.3°C,"520,000원","맥북프로 2015 mid 레티나 15인치 + 충전기
맥북케이스도 원하시면 같이 드립니다
상태 깨끗
애플로고 마지막으로 불 들어오는 버전입니다.
레어템!♡ 
문서작업과 유튜브보는용으로 구매했습니다",관심1|채팅0|조회48
436162350,애플 맥북 m1 pro 16인치 기본형 스페이스그레이(매직마우스)팝니다.,천안시 동남구 안서동,끌올1일전,38.2°C,240만원,완전 새거입니다. 사이클수 17이고요. 기스 하나도 없습니다. 배터리 성능 100퍼고요. 매직마우스 합쳐서 249에 팝니다.,관심11|채팅5|조회444
427053744,13인치 맥북케이스 파우치 팔아요,강동구 고덕동,끌올1일전,43.4°C,"15,000원","타거스 13인치 노트북파우치 TSS975GL 맥북 케이스
미사용 제품 
 ***-****-**** 고덕중학교 근방 .하남 코스트코 근방 직거래 가능.",관심1|채팅1|조회155
463303012,새제품 탐탁 H13-B02D 맥북 노트북파우치 블랙,종로구 숭인동,끌올1일전,52.7°C,"35,000원","새상품 택있는 상품 입니다 
동묘앞역 2번 출구 직거래 합니다 
 (운영 정책에 의한 URL 자동 숨김) ",관심1|채팅1|조회57
474459547,맥북 에어 M1 스페이스 그레이 미개봉,종로구 명륜3가,1일전,36.5°C,113만원,"사양은 기본형에 직거래는 성균관대 정문에서 합니다.
택배는 +4000원 추가입니다.
거파 방지를 위해 예약금 5만원 있습니다",관심1|채팅0|조회72
469152035,맥북 에어 2012 mid 13inch,수원시 장안구 정자1동,끌올1일전,38.2°C,"220,000원","맥북 2012 mid 13인치 입니다.
상세 스펙은 사진과 같습니다.
힌지 쪽에 약간 찌그러짐이 있지만 
기능상에는 전혀 문제 없습니다.
문서 작업용으로만 사용하다가 
새로운 노트북이 생겨 팝니다. 
OS는 라이언이 기본이지만 
제가 모하비로 설치해놨습니다.
캠, 스피커, 키보드 백라이트 등등 문제 없습니다.
상태 s급입니다.
구매하시면 c타입 최신 충전기 같이 드려요",관심1|채팅0|조회108
457905664,고장난 아이폰 아이패드 맥북 사봅니다 부품용,동구 학동,끌올1일전,42.5°C,가격없음,"삽니다
어떤모델인지 알려주세용",관심0|채팅2|조회80
474446756,맥북 에어 M1 새상품급 판매합니다,청주시 서원구 개신동,1일전,37.5°C,100만원,"13인치 램8기가 256기가 메모리입니다 !
올 봄에 써보려고 구매했는데 사용하기 너무 어려워 판매합니다 실사용 5회 미만이고 외관 및 성능상태 매우 좋습니다 ! 풀 박스 구성이니 궁금하신 점 있으시면 채팅주세요 🙂",관심3|채팅0|조회192
472297500,맥북프로16 (2019) 상태 A+,용인시 수지구 죽전1동,끌올1일전,39.0°C,332만5000원,"맥북프로16
1. cpu-i9(9세대)  
2. 메모리-64 ram  
3. 비디오-AMD Radeon Pro 5500M(8G) 
4. Hard Disk-4T  
5. Apple Care+-2023.3.1  
6. Accessary-InCase 하드커버+고급파우치+USB Hub+BOX
2019년도 최상위모델로
맥북 사용법이 익숙치않아 구매 후 실사용기간이 매우 짧아 상태는 거의 새제품과 동일한 컨디션입니다.
애플 케어플러스 가입 가능합니다.
고가의 제품인만큼  대면거래만 합니다. 직접 제품확인 후 거래해주세요.",관심1|채팅0|조회52
463304901,애플 맥북 에어 (2020),광산구 신창동,끌올1일전,37.8°C,"700,000원","애플 멕북 에어 2020년 팔아요
상태:s+
사이클 수:80",관심5|채팅6|조회445
473510460,사용감 없는 맥북프로 13인치 구형 팝니다.,영등포구 영등포본동,끌올1일전,36.5°C,"120,000원","인테리어용으로 놔두기만해서 사용감 없는
맥북프로 13인치 구형 입니다
기기초기화 o
외관,키패드 사용감, 없고 반짝반짝합니다
구성품 아무것도없고
엘 케피탄 hdd ㅡ 9만원
기기정보는 사진참조
영등포역 거래 가능합니다",관심21|채팅2|조회496
473198263,맥북 프로 13 M1 16GB 1TB 팝니다,속초시 조양동,끌올1일전,36.5°C,150만원,2021년 5월 18일 날 구입해서 웹서핑 용도로 구매했으나 잘 사용하지 않아서 판매합니다 집에서만 쓰던 거라 상태 깨끗하고 애플케어플러스 2024년 5월 20일까지입니다 배터리 사이클 수 19 풀박스 보증서까지 드립니다. 네고가능 문의주세요~,관심11|채팅1|조회136
473422759,"맥북 프로 M1 Z14X000DN 미개봉 새제품 판매 합니다 
애플 프리스비 정품입니다 2TB 업그레이드 모델입니다",서초구 반포2동,끌올1일전,58.3°C,470만원," (운영 정책에 의한 URL 자동 숨김) 
자세한 스펙은 사이트에서 확인 가능합니다
맥북 프로 M1 Z14X000DN 미개봉 새제품 판매 합니다 
애플 프리스비 정품입니다 2TB 업그레이드 모델입니다
애플 정품샵 출고가 580만원 제품입니다
정말 좋은제품이며 일단 채팅 주시면 최대한 
조건 맞춰드리겠습니다 아주 저렴하게 판매하오며 
직거래 위치는 계신곳으로 조정 가능하오며 
시간 맞춰서 최대한 계신곳까지 안전하게 물건 
확인하시고 거래하실수있게 직접 가드릴수있으니 
관심있으시면 박스와 비닐채 안뜯은 새제품입니다
직거래 위치는 무조건 맞춰드립니다 많은문의 
연락바랍니다 감사합니다",관심2|채팅0|조회40
473425748,"맥북프로 M1 14인치 Z15H002XT 미개봉 
애플프리스비 정품입니다",서초구 반포1동,끌올1일전,58.3°C,360만원," (운영 정책에 의한 URL 자동 숨김) 
자세한 스펙은 사이트에서 확인 가능합니다
맥북프로 M1 14인치 Z15H002XT 미개봉 
애플프리스비 정품입니다
출고가 440만원 새제품 판매합니다 
정말 좋은제품이며 일단 채팅 주시면 
최대한 조건 맞춰드리겠습니다
아주 저렴하게 판매하오며 직거래 위치
조정 가능하오며 시간 맞춰서 최대한 계신곳까지
안전하게 물건 확인하시고 거래하실수있게 직접 
가드릴수있으니 많은문의 연락바랍니다 
박스 비닐채 안뜯은 새제품입니다
직거래 위치는 무조건 맞춰드립니다",관심1|채팅0|조회34
473198263,맥북 프로 13 M1 16GB 1TB 팝니다,속초시 조양동,끌올1일전,36.5°C,150만원,2021년 5월 18일 날 구입해서 웹서핑 용도로 구매했으나 잘 사용하지 않아서 판매합니다 집에서만 쓰던 거라 상태 깨끗하고 애플케어플러스 2024년 5월 20일까지입니다 배터리 사이클 수 19 풀박스 보증서까지 드립니다. 네고가능 문의주세요~,관심11|채팅1|조회136
474453190,맥북2015 8g 레티나 12인치 512g 몬트레이 OS,구미시 공단동,1일전,50.0°C,"380,000원","풀박스 구성 몬트레이 OS로 버벅임 없고 12인치 
레티나 액정이라 화질 쨍하고 좋아요
C타입 충전으로 휴대성 최상입니다
케이스 사용으로 외관 액정 기스 없고
ssd 512g 구입하실분 연락주세요",관심6|채팅2|조회107
474438418,맥북 프로 2019 15인치 16gb 256gb s급 사이클117,화성시 봉담읍,1일전,42.3°C,100만원,"맥북 프로 2019 15인치 터치바 기본형
MacBook Pro (15-inch, 2019) MV902KH/A
스페이스 그레이 
모쉬 아이글레이즈 케이스
+ 6단 높이조절 초슬림 노트북 거치대 마제스탠드
악세서리는 두개 합쳐 13만원 정도 줬던것 같은데 함께 드립니다
따로 케이스나 스탠드 필요 없을거에요
상태 매우 좋고,
사이클도 다른 물품에 비해 2~3배 적은 117 입니다.
충전기 함께 드립니다.",관심0|채팅0|조회40
474454875,[미개봉] 맥북 m1 pro 14 16GB 메모리 512GB 저장공간,군포시 당동,1일전,37.9°C,230만원," ***-****-**** 배송받은 맥북프로 m1 판매합니다
선물받은건데 사용할 예정이 없어 판매 합니다
배송받은 상자 미개봉 상태 입니다",관심1|채팅0|조회54
465071943,랩킷B 아이패드 맥북 노트북 접이식 거치대,포천시 포천동,끌올1일전,37.1°C,"18,000원","랩킷B 아이패드 맥북 노트북 접이식 거치대
실버 새 제품!",관심5|채팅1|조회104
474454283,,,,,,,
474453950,맥북프로 2011 early 13인치 영문자판,성남시 분당구 구미동,1일전,38.5°C,"130,000원","5년정도 전에 중국에서 중고로 구입한 맥북프로 입니다.
동영상 시청으로 사용해서 상태는 좋습니다.
중국버전이라 몇몇 시스템 용어가 중국어로 나오는 부분이 있으니 참고하세요.
램 8기가, ssd  256기가
128기가씩 맥os, 부트캠프로 나늬어 있습니다.
반품은 안되니 잘 생각하고 구매하세요~
오리역 근처에서 거래원합니다.",관심0|채팅0|조회53
474450299,맥북프로 터치바 512GB A급 13인치, 소담동,1일전,39.3°C,"800,000원","20년 1월부터 신품으로 처음사용했습니다.
사용을 별로안해서 배터리 싸이클 88회밖에 안됩니다.
-구매당시 220만원준걸로 기억합니다
 (애플홈 구매)
구매하자마자 전신필름, 하드케이스 써서 흠집하나없습니다.
같이드리는 품목
정품 USB포트잭
맥북용 무소음 아이리버 마우스
하드케이스
충전기
정말 깨끗한 상태이며 신품에가깝습니다.",관심5|채팅0|조회68
421622516,SSOK3 맥북 노트북 거치대 스탠드 새제품,나주시 노안면,끌올1일전,43.7°C,"30,000원","ssok3 제조사 스펜디피티 스마트스토어에서 판매중인 노트북스탠드 거치대 입니다. 새 제품 그대로!! 저렴하게 가져가새우
새상품 가격 : 41000원(택포 4.5)
핀메 가격 : 35000원 !!택배비 미포함!!
상태 : 새상품",관심2|채팅0|조회335
469854736,맥북프로 25 early 13인치 팝니다,고양시 일산동구 백석2동,끌올1일전,36.5°C,"380,000원","안녕하세요
맥북프로 2015 early 13인치 입니다
램은 8기가이며 sdd는 256gb입니다
마지막으로 사과에 불이 들어오는 모델이라 가져가려고 했는데 결국 팔게되었습니다!
사진 저장 및 인터넷기능으로 사용하였구요 
사이클수는 153입니다
박스는 없으며 가격은 40입니다 직거래 원합니다",관심1|채팅0|조회157
471376420,맥북,성남시 중원구 은행동,끌올1일전,39.7°C,"530,000원","맥북 12인치 A1534
2년전에 선물받았는데 사용할줄 몰라서 안쓰다가 팔아요
생활기스도 딱히 없고 보관만해서 깨끗합니다
로즈골드 색상이고 2018년형이에요
포멧 완료 / 가격제안해주세요",관심3|채팅0|조회122
426246193,JCPAL 맥북 프로 레티나 키보드 단축 한글키스킨 15인치 2종,동작구 대방동,끌올1일전,37.5°C,"9,000원","미개봉 하나, 개봉 후 미사용 하나, 총 2개 일괄판매 합니다
앞 2장은 쇼핑몰 이미지고 마지막 사진은 실물 사진입니다
맥북 15인치(2017년 출시이전), 프로 레티나 호환,
애플키보드1세대 호환 가능이라고 합니다
(품명 JCP2081, JCP2134)
자판 모양 잘 확인해주세요 잘못 구매해서 팝니다ㅜㅜ
* 7호선 신대방삼거리역 직거래
(기타 7호선, 2호선, 9호선 라인 문의)",관심1|채팅0|조회175
474431923,,,,,,,
474447379,맥북 레티나 2015,금정구 부곡동,1일전,38.3°C,"520,000원","맥북프로 2015 mid 레티나 15인치 +충전기
맥북케이스도 원하시면 같이 드립니다
상태 깨끗
애플로고 마지막으로 불 들어오는 버전입니다.
레어템!♡ 
문서작업과 유튜브보는용으로 구매했습니다",관심2|채팅0|조회50
467808756,맥북프로 2017 터치바 13인치 256GB,서구 탄방동,끌올1일전,38.3°C,"620,000원","쿨거래시 60만원에 드립니다.
많이 사용하지않아 판매 합니다.
쌩으로 쓰는거 별로 안좋아해서 겉에 투명케이스씌워서 사용해서 깔끔합니다.
키보드위에 패드, 터치바에 보호필름도 붙어있어요.
박스도 보관중이라 풀박으로 드립니다.
작동도 당연히 정상작동 아주 잘 됩니다. 
애플서비스센터에서 초기화까지 완료한 상태로 구매 후 바로 사용하시면 됩니다. 
사이클수 : 71 
구매하시면 위글위글 파우치도 같이 드립니다.
*중고제품 특성상 교환환불은 어렵습니다.
직접 보시고 신중하게 구매 해주세요.
터무니없는 가격 제시하시는분 사절 합니다",관심13|채팅4|조회302
474451073,인케이스 13인치 노트북/맥북 브리프케이스 가방,서대문구 북가좌제1동,1일전,38.2°C,"5,000원","비닐째로 보관만 해온 새상품입니다
dmc래미안e편한세상 1단지 근처에서 직거래합니다
반품 환불은 불가해용",관심1|채팅2|조회64
472914933,애플 맥북프로 M1 512저장 8기가 램 스페이스 그레이 완전 S급,강남구 도곡1동,끌올1일전,55.0°C,130만원,상세 내용은 사진 확인 부탁드리고 궁금하신거 있으시면 편하게 문의주세요,관심4|채팅0|조회87
451473744,m1 16인치 맥북 프로 기본형 스그,광명시 광명6동,끌올1일전,37.5°C,250만원,"22년 7월 9일 구매
애플케어x
배터리사이클 4회 (8월 26일 기준)
주용도: 백엔드 개발 공부
판매사유: 직무변경으로 인한 불필요
흠집없고 깨끗합니다.",관심3|채팅0|조회174
474431233,맥북 에어 m1 256 실버 판매합니다,고양시 일산서구 덕이동,1일전,42.6°C,"900,000원","2021년 구매
배터리 성능 100% 
풀박 충전기 애플 스티커 설명서 등
제가 다로 구매한 케이스, 가방, 키보드 시트 다 무료로 드릴게요 
덕이동 직거래만 가능해요 
환불 반품 불가
맥북 위 아래 스크린 모두 케이스,  필름 붙히고 사용해서 상태 좋아요 (최급) 
맥북을 사용한 경험이 없는데 사가지고 못 사용해서 거의 안썼어요. 가끔 유튜브만 들어갔어요 ㅋㅋ",관심2|채팅0|조회64
474432855,맥북프로 13.3 m2 / ram 24gb / hdd 512 gb,안양시 동안구 관양2동,1일전,39.2°C,208만원,"안녕하세요
맥북 프로 m2를 구매했는데 고민하다 m1을 계속 쓰려고 판매합니다
구매일자 - 22.10.11 쿠팡
제조월 - 22.08
상태 - 박스풀 미개봉
맥북프로 13.3인치고 24gb 램에 512gb 하드디스크입니다
미개봉 상태입니다 
판매는 평촌역 근처에서 가능합니다 (안양등기소 근처)",관심0|채팅0|조회33
474445025,맥북 에어 m1,기장군 정관읍,1일전,39.3°C,"850,000원","메모리 8GB
저장공간 251GB
사용감 거의 없음 
배터리 성능 최상
 파우치,c타입 충전기 같이 드려요 
쿨거래시 에눌",관심2|채팅0|조회78
474445025,맥북 에어 m1,기장군 정관읍,1일전,39.3°C,"850,000원","메모리 8GB
저장공간 251GB
사용감 거의 없음 
배터리 성능 최상
 파우치,c타입 충전기 같이 드려요 
쿨거래시 에눌",관심2|채팅0|조회78
468198700,맥북프로 16 실버 m1pro 10/16코어 16g 1tb팝니다,원주시 단계동,끌올1일전,37.6°C,250만원,"22.5월경 구매했습니다
M1pro 10/16코어 16g 1테라 입니다
실버이고 영문키보드 입니다
사용하면서 옆면 찍힘 살짝 생겼는데 사진 참고해주세요
풀박스입니다",관심10|채팅2|조회336
457609082,맥북 2020 air,진주시 주약동,끌올1일전,38.9°C,"700,000원","맥북 2020이며 m1버전 바로전모델입니다.
충전기 포함이며 매직마우스포함한 가격입니당
매직마우스 7만원 맥북 65만입니당
구매하실분만 부탁드리겠습니당",관심23|채팅2|조회967
435076285,맥북 프로 m1pro 14인치 스페이스그레이 1TB (애플케어서비스) 싸게 급처해요 원가 330만원,연제구 거제제1동,끌올1일전,44.0°C,280만원,"m1pro는 m2랑 비교 안됩니다 m1 pro가 훨씬 좋은거예요
유튜브에 조금만 찾아보셔도 성능으로 칭찬이 자자한 제품입니다
구매한지는 얼마 안되었어요 6월 24일에 배송받았습니다
상태: 상처, 스크래치, 절대 전혀 하나도 없어요
사용시간 :  진짜 얼마 하지도 않았어요
(사진은 추후 찍어서 추가할 예정입니다)
좋은 성능인데다 저장공간도 1테라라서 별 다른 걱정없이 여유있게 사용하기 좋아요
그리고 애플케어 플러스 들어가 있습니다!
구성품들이랑 박스까지 다 챙겨드릴거에요
아이패드만 주로 사용해서 쓸 일이 없을 것 같아 좋은 주인 만나라고 빨리 당근합니다 ㅎㅎ",관심7|채팅0|조회241
474428188,뉴맥북 2016early 12인치 판매합니다.,용인시 기흥구 구성동,1일전,46.8°C,"330,000원","intel corr m3 
램 8gb
ssd 256gb
생활기스 있으나 상태 좋습니다.
배터리 사이클 1359
서비스가 권장됨인데 사용하는데 별 지장 없습니다
os monterey 깔려있으며 박스없고 구성품은
충전기, 맥북 입니다.",관심3|채팅0|조회34
413877609,맥북Pro [MPTV2KH/A] 15형 512G,남구 신정동,끌올1일전,36.8°C,120만원,"박스와 베터리 등 다 있습니다!
구매하자마자 케이스와 키보드커버 착용해서
기스 전혀 없습니다
2017년 고급형 터치바 MPTV2KH/A
2018. 09 구매 
사이클수 63
간단한 문서작업, 인터넷검색 등만 사용
바로 사용하실 수 있게 초기화 완료.",관심13|채팅3|조회872
